town_name,company_info,Basic Service.Subscribers,Basic Service.Programming (received off-air),Basic Service.Programming (via satellite),Basic Service.Miles of plant,Basic Service.State manager,Basic Service.Manager,Basic Service.Ownership,Basic Service.Fee,Basic Service.Current originations,Basic Service.Local advertising,Basic Service.City fee,Basic Service.Tv Market Ranking,Basic Service.Equipment,Basic Service.Addressable homes,Basic Service.Program Guide,Basic Service.Chief technician,Digital Basic Service.Subscribers,Digital Basic Service.Pay units,Digital Basic Service.Programming (received off-air),Digital Basic Service.Programming (via satellite),Digital Basic Service.Miles of plant,Digital Basic Service.State manager,Digital Basic Service.Manager,Digital Basic Service.Ownership,Digital Basic Service.Fee,Digital Basic Service.Current originations,Digital Basic Service.Local advertising,Digital Basic Service.City fee,Digital Basic Service.Tv Market Ranking,Digital Basic Service.Equipment,Digital Basic Service.Addressable homes,Digital Basic Service.Program Guide,Digital Basic Service.Chief technician,Expanded Basic Service.Subscribers,Expanded Basic Service.Pay units,Expanded Basic Service.Programming (received off-air),Expanded Basic Service.Programming (via satellite),Expanded Basic Service.Miles of plant,Expanded Basic Service.State manager,Expanded Basic Service.Manager,Expanded Basic Service.Ownership,Expanded Basic Service.Fee,Expanded Basic Service.Current originations,Expanded Basic Service.Local advertising,Expanded Basic Service.City fee,Expanded Basic Service.Tv Market Ranking,Expanded Basic Service.Equipment,Expanded Basic Service.Addressable homes,Expanded Basic Service.Program Guide,Expanded Basic Service.Chief technician,Pay Service 1.Subscribers,Pay Service 1.Pay units,Pay Service 1.Programming (received off-air),Pay Service 1.Programming (via satellite),Pay Service 1.Miles of plant,Pay Service 1.State manager,Pay Service 1.Manager,Pay Service 1.Ownership,Pay Service 1.Fee,Pay Service 1.Current originations,Pay Service 1.Local advertising,Pay Service 1.City fee,Pay Service 1.Tv Market Ranking,Pay Service 1.Equipment,Pay Service 1.Addressable homes,Pay Service 1.Program Guide,Pay Service 1.Chief technician,Pay-Per-View.Subscribers,Pay-Per-View.Pay units,Pay-Per-View.Programming (received off-air),Pay-Per-View.Programming (via satellite),Pay-Per-View.Miles of plant,Pay-Per-View.State manager,Pay-Per-View.Manager,Pay-Per-View.Ownership,Pay-Per-View.Fee,Pay-Per-View.Current originations,Pay-Per-View.Local advertising,Pay-Per-View.City fee,Pay-Per-View.Tv Market Ranking,Pay-Per-View.Equipment,Pay-Per-View.Addressable homes,Pay-Per-View.Program Guide,Pay-Per-View.Chief technician,Pay Service 2.Subscribers,Pay Service 2.Pay units,Pay Service 2.Programming (received off-air),Pay Service 2.Programming (via satellite),Pay Service 2.Miles of plant,Pay Service 2.State manager,Pay Service 2.Manager,Pay Service 2.Ownership,Pay Service 2.Fee,Pay Service 2.Current originations,Pay Service 2.Local advertising,Pay Service 2.City fee,Pay Service 2.Tv Market Ranking,Pay Service 2.Equipment,Pay Service 2.Addressable homes,Pay Service 2.Program Guide,Pay Service 2.Chief technician,Pay Service 3.Subscribers,Pay Service 3.Pay units,Pay Service 3.Programming (received off-air),Pay Service 3.Programming (via satellite),Pay Service 3.Miles of plant,Pay Service 3.State manager,Pay Service 3.Manager,Pay Service 3.Ownership,Pay Service 3.Fee,Pay Service 3.Current originations,Pay Service 3.Local advertising,Pay Service 3.City fee,Pay Service 3.Tv Market Ranking,Pay Service 3.Equipment,Pay Service 3.Addressable homes,Pay Service 3.Program Guide,Pay Service 3.Chief technician,Pay Service 4.Subscribers,Pay Service 4.Pay units,Pay Service 4.Programming (received off-air),Pay Service 4.Programming (via satellite),Pay Service 4.Miles of plant,Pay Service 4.State manager,Pay Service 4.Manager,Pay Service 4.Ownership,Pay Service 4.Fee,Pay Service 4.Current originations,Pay Service 4.Local advertising,Pay Service 4.City fee,Pay Service 4.Tv Market Ranking,Pay Service 4.Equipment,Pay Service 4.Addressable homes,Pay Service 4.Program Guide,Pay Service 4.Chief technician,Pay Service 5.Subscribers,Pay Service 5.Pay units,Pay Service 5.Programming (received off-air),Pay Service 5.Programming (via satellite),Pay Service 5.Miles of plant,Pay Service 5.State manager,Pay Service 5.Manager,Pay Service 5.Ownership,Pay Service 5.Fee,Pay Service 5.Current originations,Pay Service 5.Local advertising,Pay Service 5.City fee,Pay Service 5.Tv Market Ranking,Pay Service 5.Equipment,Pay Service 5.Addressable homes,Pay Service 5.Program Guide,Pay Service 5.Chief technician,Pay Service 6.Subscribers,Pay Service 6.Pay units,Pay Service 6.Programming (received off-air),Pay Service 6.Programming (via satellite),Pay Service 6.Miles of plant,Pay Service 6.State manager,Pay Service 6.Manager,Pay Service 6.Ownership,Pay Service 6.Fee,Pay Service 6.Current originations,Pay Service 6.Local advertising,Pay Service 6.City fee,Pay Service 6.Tv Market Ranking,Pay Service 6.Equipment,Pay Service 6.Addressable homes,Pay Service 6.Program Guide,Pay Service 6.Chief technician,Pay Service 7.Subscribers,Pay Service 7.Pay units,Pay Service 7.Programming (received off-air),Pay Service 7.Programming (via satellite),Pay Service 7.Miles of plant,Pay Service 7.State manager,Pay Service 7.Manager,Pay Service 7.Ownership,Pay Service 7.Fee,Pay Service 7.Current originations,Pay Service 7.Local advertising,Pay Service 7.City fee,Pay Service 7.Tv Market Ranking,Pay Service 7.Equipment,Pay Service 7.Addressable homes,Pay Service 7.Program Guide,Pay Service 7.Chief technician,Pay Service 8.Subscribers,Pay Service 8.Pay units,Pay Service 8.Programming (received off-air),Pay Service 8.Programming (via satellite),Pay Service 8.Miles of plant,Pay Service 8.State manager,Pay Service 8.Manager,Pay Service 8.Ownership,Pay Service 8.Fee,Pay Service 8.Current originations,Pay Service 8.Local advertising,Pay Service 8.City fee,Pay Service 8.Tv Market Ranking,Pay Service 8.Equipment,Pay Service 8.Addressable homes,Pay Service 8.Program Guide,Pay Service 8.Chief technician,Pay Service 9.Subscribers,Pay Service 9.Pay units,Pay Service 9.Programming (received off-air),Pay Service 9.Programming (via satellite),Pay Service 9.Miles of plant,Pay Service 9.State manager,Pay Service 9.Manager,Pay Service 9.Ownership,Pay Service 9.Fee,Pay Service 9.Current originations,Pay Service 9.Local advertising,Pay Service 9.City fee,Pay Service 9.Tv Market Ranking,Pay Service 9.Equipment,Pay Service 9.Addressable homes,Pay Service 9.Program Guide,Pay Service 9.Chief technician,Pay Service 10.Subscribers,Pay Service 10.Pay units,Pay Service 10.Programming (received off-air),Pay Service 10.Programming (via satellite),Pay Service 10.Miles of plant,Pay Service 10.State manager,Pay Service 10.Manager,Pay Service 10.Ownership,Pay Service 10.Fee,Pay Service 10.Current originations,Pay Service 10.Local advertising,Pay Service 10.City fee,Pay Service 10.Tv Market Ranking,Pay Service 10.Equipment,Pay Service 10.Addressable homes,Pay Service 10.Program Guide,Pay Service 10.Chief technician,Internet Service.Subscribers,Internet Service.Pay units,Internet Service.Programming (received off-air),Internet Service.Programming (via satellite),Internet Service.Miles of plant,Internet Service.State manager,Internet Service.Manager,Internet Service.Ownership,Internet Service.Fee,Internet Service.Current originations,Internet Service.Local advertising,Internet Service.City fee,Internet Service.Tv Market Ranking,Internet Service.Equipment,Internet Service.Addressable homes,Internet Service.Program Guide,Internet Service.Chief technician,
GADSDEN,Comcast Cablevision of Gadsden Inc.. 241 S. 3rd St.. Gadsden. AL 35999. Phone: 256-547-6821. Fax: 256-547-4062. County: Etowah. Also serves Etowah County. Glencoe. Rainbow City. ICA; AL0191. TV Martcet Ranking: Below 100. Franchise award date: March 14.1961. Franchise expiration date; N.A. Began: June 1.1962. Channel capacity: 57 (not 2-way capable). Channels available but not in use: None.,21914: Commercial sub,WJSU-TV (C) Anniston: WABM (U). WBRC (F). WIAT (C). WHO (I). WVTM-TV (N) Birmingham: WPXH (X). Vin-JP (T) Gadsden: WAFF (N) Huntsville-Decatur: WCIQ (P) Mount Cheaha State Parte.,,,,,,$28.48 installation: $16.56 monthly: $2.79 converter,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,A & E: BET: C-SPAN: C-SPAN 2: CNBC: CNN: Cartoon Networtc: Country Musk: TV: Discovery Channel: ESPN: Food Network: Fox Sports Net South: Headline News: Learning Channel: Lifetime: MTV: National Networtc: Nickelodeon: Odyssey: QVC: Sci-Fi Channel: The Weather Channel: USA Cable: VH1.,,,,,N.A.,,,,,,,,,,N.A,,Cinemax: Disney Channel: HBO (multiplexed): Shovrtime.,,,,,$6.95 monthly (Disney). $14.95 monthly (Cinemax. HBO or Showtime).,,,,,,,,,,,,,,,,,,,,,,,5.000. Hot Choice: IN DEMAND.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0 (fiber optic).,,JenDid & RCA headend: Jerrold amplifiers: Comm/Scope cable: Sony VTRs: Shintron character generator Jerrold set top converters: Andrew & Scientitic-Atianta satellite antenna: Gardiner Hughes & Scientific-Atlanta satellite receivers.,Comcast Cable Communications Inc. (MSO).,,,Yes. Local sales,5% of gross.,,JenDid & RCA headend: Jerrold amplifiers: Comm/Scope cable: Sony VTRs: Shintron character generator Jerrold set top converters: Andrew & Scientitic-Atianta satellite antenna: Gardiner Hughes & Scientific-Atlanta satellite receivers.,,,Orville Smith.,
GARDENDALE,Charter Communications Inc.. Suite 200. 4601 Southiake Pkwy.. Birmingham. AL 35244. Phone: 205-733-8778. Fax: 205-443-3352. Web Site; http://www. chartercom.com. Counties: Jefferson. Shelby & St. Clair Also serves Adamsville. Brookside. Forestdale. Fultondale. Grayson Valley. Graysville. Jefferson County. Leeds. Moody. Mount Olive. PInson. St. Clair County (portions). Tmssville. Westover Whites Chapel. ICA:AL0192. TV Market Ranking: 40. Franchise award date: N.A. Franchise expiration date; N.A. Began: Octoberl. 1979. Channel capacity: 37. Channels available but not In use: None.,30417,WDBB (F) Bessemer WBIQ (P). WBRC (F). WIAT (C). WVTM-TV (N) Birmingham,WGN-TV (I) Chicago: Home Shopping Network: TBS Superstation.,,,,,$25.00 Installation: $8.00 monthly.,Automated time-weather,,,,,,,,,,,,,,,,,,,,,,,,,29751,,,CNN: Discovery Channel: ESPN: Fox Family Channel: Lifetime: MTV: National Network: Nickelodeon: The Weather Channel: Turner Networic TV: USA Cable: VH1.,,,,,$25.00 Installation: $10.90 monthly.,,,,,,,,,,13.134,,Cinemax: DMX: HBO: Shovrtime.,,,,,$10.00 installation: $9.95 monthly (Cinemax. HBO or Shovrtime).,,,,,,,,,,,,,751.8 (coaxial). Homes passed: 39.077.,,Cable Monthly.,Charter Communications Inc. (MSO).,,,Yes. Rates: $2.00/30 Seconds. Local sales,3% of gross.,,Scientific-Atlanta headend: Magnavox amplifiers: Times Fiber cable: Video Data Systems character generator Oak set top converters: Scientific-Atlanta satellite antenna.,,Cable Monthly.,Jay Haire. Martceting director Kemp Delo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENEVA,Time Wamer Cable. 1045 S. Wood-bum Dr.. Dothan. AL 36305. Phone; 334-793-1752. Fax: 334-793-5667. Web site: http://www.timewamercom. County: Geneva. Also serves Geneva County. ICA: AL0081. TV Martcet Ranking: Below 100 (Geneva. portions of Geneva County); Outside TV Markets (portions of Geneva County). Franchise award date: N.A. Franchise expiration date; N.A. Began: July 1.1966. Channel capacity: 35 (operating 2-way). Channels available but not in use: 3.,1438,WDHN (A). WTVY (C) Dothan: WDIQ (P) Dozier WSFA (N) Montgomery-Selma: WDFX-TV (F) Ozaric: WJHG-TV (N). WMBB (A) Panama City: allband FM,WGN-TV (I) Chicago: A & E: American Movie Classics: BET: C-SPAN: CNN: Country Music TV: Discovery Channel: Fox Family Channel: Headline News: Home Shopping Network: National Network Nickelodeon: Odyssey: TBS Superstation: The Weather Channel.,,,,,$30.00 installation: $18.84 monthly: $2.00 converter,,,,,,,,,,,,,,,,,,,,,,,,,,1389,,,ESPN: Fox Sports Net South: Lifetime: Turner Networtc TV: USA Cable.,,,,,$11.90 monthly.,,,,,,,,,,N.A,,HBO: Showtime: The New Encore. 2001 Edition D-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEORGIANA,Time Wamer Cable. 3996 U.S. Hwy. 231. Wetumpka. AL 36093. Phones: 334-567-4344; 800-822-0060. Web site: http://www.timewamer.com. County: Butler ICA: AL0131. TV Market Ranking: Outside TV Markets. Franchise award date: January 1.1981. Franchise expiration date: N.A. Began: October 1. 1981. Channel capacity: 32 (operating 2-way). Channels available but not in use: 10.,484,WDIQ (P) Dozier WAKA (C). WCOV-TV (F). WNCF (A). WSFA (N) Montgomery-Selma,WGN-TV (I) Chicago: TBS Superstation.,,,,,$93.45 Installation: $3.71 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,A & E: American Movie Classics: Animal Planet: BET: CNN: Cartoon Network Country Music TV: Discovery Channel: ESPN: Fox Family Channel: Fox Sports Net South: Headline News: History Channel: Home & Ganlen Television: Learning Channel: Lifetime: MTV: National Network: Nick at Nite's TV Land: Nickelodeon: QVC: Trinity Bcstg. Network Turner Network TV: USA Cable.,,,,,$45.74 installation: $14.45 monthly.,,,,,,,,,,150,,Cinemax.,,,,,$9.50 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,HBO.,16.0 (coaxial). Homes passed: 526.,,Fonj Claric,Time Wamer Cable (MSO).,$9.50 monthly.,,,,,Scientific-Atlanta headend: Sclen-tlfic-Atlanta amplifiers: Times Fiber cable: RCA VTRs: Arcom traps: Scientific-Atlanta satellite antenna: Scientific-Atlanta satellite receivers.,,,Bruce Burgess.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOD HOPE,SunTel Communications. Suite B. 3291 Racquet Club Dr. Traverse City. Ml 49684. Phone: 231-932-7113. Fax: 231-932-7491. County: Cullman. ICA: AL0193. TV Market Ranking: 96. Franchise award date: N.A. Franchise expiration date; N.A. Began: January 1.1988. Channel capacity: 42. Channels available but not in use; 5.,1256,WABM (U). WBIQ (P). WBRC (F). WIAT (C). WHO (1). WVTM-TV (N) Bimiingham: WXPX (X) Bradenton: W52BJ (I) Cullman: WAAY-TV (A). WHNT-TV (C) Huntsville-Decatur,WGN-TV (I) Chicago: American Movie Classics: C-SPAN: C-SPAN 2: CNN: Country Music TV: Discovery Channel: ESPN: Fox Family Channel: Fox News Channel: Fox Sports Net South: Headline News: Home Shopping Network: Learning Channel: MTV: National Network: Nickelodeon: QVC: TBS Superstation: TV Guide Channel: The Weather Channel: Turner Network TV: USA Cable: VH1.,,,,,$25.00 Installation: $23.80 monthly: $3.00 converter.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,Disney Channel.,,,,,$8.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,HBO.,,,,,$9.00 monthly.,,,,,,,,,,189,,Showtime.,122.0 (coaxial).,,Ray Trice.,SunTel Communications LLC (MSO). Purchased from A. D.,$8.00 monthly.,,,,,,,,Ray Trice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GORDON,MediaOne. Box 2127. Norcross. GA 30071. Phone: 800-987-7363. Fax: 334-552-3107. County: Houston. ICA: AL0242. TV Market Ranking: Below 100. Franchise award date: November 11.1991. Franchise expiration date: November 11.2006. Began: February 1.1992. Channel capacity: 60 (not 2-way capable). Channels available but not In use: 43.,103,WDHN (A). WTVY (C) Dothan: WDFX-TV (F) Ozaric: WJHG-TV (N) Panama City,BET: CNN: ESPN: Fox Family Channel: Home Shopping Network: National Network: TBS Superstation: Trinity Bcstg. Network: Turner Network TV: USA Cable.,,,,,$25.00 installation: $13.50 monthly.,Local live.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,HBO.,,,,,$10.50 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRANT,New Hope Telephone Cooperative. Box 452. New Hope. AL 35760. Phone: 205-723-4211. Fax: 205-723-2800. County: Marshall. ICA:AL0195. TV Market Ranking: 96. Franchise award date: N.A. Franchise expiration date: N.A. Began: N.A. Channel capacity: 12. Channels available but not In use: N.A.,NA,WAAY-TV (A). WAFF (N). WHIQ (P). WHNT-TV (C). WZDX (F) Huntsville-Decatur,WGN-TV (I) Chicago: CNN: ESPN: National Network: TBS Superstation: USA Cable.,,,,,$30.00 installation: $14.00 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,The Movie Channel.,8.0 (coaxial).,,Jimmy Segler.,New Hope Telephone Cooperative (MSO).,$9.00 monthly.,,,,,,,,Jimmy Segler.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREENSBORO,Mediacom. 202 3rd Ave. W. Linden. AL 36748. Phone: 800-239-8411. Fax: 205-295-0803. County: Hale. Also serves Hale County (portions). ICA: AL0110. TV Martcet Ranking: Below 100 (Greensboro. portions of Hale County); Outside TV Markets (portions of Hale County). Franchise award date: August 27.1970. Franchise expiration date; N.A. Began: October 1.1970. Channel capacity: 40 (not 2-way capable). Channels available but not in use: 4.,1183,WDBB (F) Bessemer WBIQ (P). WBRC (F). WVTM-TV (N) Birmingham: W03BF (I) Greensboro: WAKA (C). WSFA (N) Montgomery-Selma: WCFT-TV (C) Tuscaloosa,WGN-TV (I) Chicago: American Movie Classics: BET: C-SPAN: CNBC: CNN: Country Music TV: Discovery Channel: ESPN: Fox Family Channel: Headline News: Home Shopping Network: Learning Channel: MTV: National Network: Nickelodeon: QVC: TBS Super-station: The Weather Channel: Turner Networic TV: USA Cable: VH1.,,,,,$24.95 installation: $17.95 monthly: $2.95 converter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,Cinemax.,,,,,$10.45 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,Disney Channel.,,,,,$10.45 monthly.,,,,,,,,,,415,,HBO.,,,,,$10.45 monthly.,,,,,,,,,,376,,Rlx.,,,,,$10.45 monthly.,,,,,,,,,,183,,The Movie Channel.,,,,,$10.45 monthly.,,,,,,,,,,373,,Showtime.,27.0 (coaxial). Homes passed: 1.525. Total homes in franchised area: 5.020.,,Billy Hetherington. Franchise fee: 3%-5% of gross.,Mediacom LLC (MSO).,$10.45 monthly.,,,,,Microdyne & Scientific-Atlanta headend: Jerrold amplifiers: Times Rber cable: Scientific-Atlanta set top converters: Pico traps: Scientific-Atlanta satellite antenna: Scientific-Atlanta satellite receivers.,,Premium Channels.,Billy Hetherington. Franchise fee: 3%-5% of gross.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREENVILLE,Time Wamer Cable. 3996 U.S. Hwy. 231. Wetumpka. AL 36093. Phones: 334-567-4344; 800-822-0060. Fax: 334-567-2123. Web site: http://www.timewamer.com. County: Butler Also serves Butler County (portions). ICA: AL0058. TV Market Ranking: Outside TV Markets. Franchise award date: January 1.1965. Franchise expiration date: January 1. 2000. Began: February 1.1965. Channel capacity: 60. Channels available but not In use: N.A.,2406,WDIQ (P) Dozier WAKA (C). WCOV-TV (F). WNCF (A). WSFA (N) Montgomery-Selma,WGN-TV (I) Chicago: TBS Superstation.,,,,,$93.45 installation: $3.71 monthly.,Automated time-weather,,,,,,,,,,,,,,,,,,,,,,,,,2400,,,A & E: American Movie Classics: Animal Planet: BET: C-SPAN: C-SPAN 2: CNBC: CNN: Cartoon Networtc: Comedy Central: Country Music TV: Court TV: Discovery Channel: ESPN: ESPN 2: Fox Family Channel: Fox Sports Net South: Golf Channel: Headline News: History Channel: Home & Garden Television: Home Shopping Network: Learning Channel: Lifetime: MSNBC: MTV: National Network: Nick at Nite's TV Land: Nickelodeon: Odyssey: Pax Net: QVC: Sci-Fi Channel: TV Guide Channel: The Weather Channel: Travel Channel: Trinity Bcstg. Network: Turner Classic Movies: Turner Network TV: USA Cable: VH1.,,,,,$20.00 installation: $14.95 monthly.,,,,,,,,,,310,,Cinemax.,,,,,$9.50 monthly.,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,Disney Channel.,,,,,$9.50 monthly.,,,,,,,,,,787,,HBO.,52.0 (coaxial). Homes passed: 2.851.,,Scientific-Atlanta headend: Jenold & Magnavox amplifiers.,Time Wamer Cable (MSO).,$9.50 monthly.,,Yes. Available in character-generated & taped programming. Local sales,,,Scientific-Atlanta headend: Jenold & Magnavox amplifiers.,,,Bmce Burgess.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GROVE HILL,Galaxy Cablevision. Box 1007. Sikeston. MO 63801. Phones: 334-693-2610; 800-365-6988. Fax: 334-693-2291. Web Site: http://www.galaxycable.com. County: Clarice. Also serves Clarke County (portions). Whatley. ICA: AL0117. TV Martcet Ranking: Outside TV Marteets. Franchise award date: July 18.1980. Franchise expiration date: December31.2005. Began: December 10.1980. Channel capacity: 36 (2-way capable). Channels available but not in use: 2. D-28 TV & Cable Factbook No. 69,778: Commeroial,WilQ (P) Demopolis: WMAW-TV (P). WTOK-TV (A.F) Meridian: WALA-TV (F). WEAR-TV (A). WJTC (U). WKRG-TV (C). WPMI (N) Mo-blle-Pensacola: WAKA (C). WSFA (N) Montgomery-Selma: allband FM,WGN-TV (I) Chicago: CNN: ESPN: Fox Family Channel: Headline News: National Networtc: TBS Superstation: The Weather Channel: USA Cable.,,,,,$20.00 installation: $27.95 monthly: $10.00 additional Installation. Commeroial fee: $5.00 monthly.,Automated time-weather public access: educational access: govemment access: religious access: leased access: local live.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A,,Disney Channel: HBO: Showtime.,35.0 (coaxial). Homes passed: 1.147. Total homes in franchised area: 1.331.,2% of gross. Co,2% of gross. Co,Galaxy Cablevision (MSO).,$9.00 monthly (Disney or Showtime). $10.00 monthly (HBO).,,Yes (locally produced). Available in locally originated & character-generated programming. Rates: $50.00/ Month.,2% of gross. Co,,Blonder-Tongue headend: Scientific-Atlanta amplifiers: Comm/Scope cabie: RCA cameras: RCA VTRs: Pioneer & Scientific-Atlanta set top converters: Eagle traps: Anixter & Prodelin satellite antenna: Standard Communications. Microdyne & M/A-Com satellite receivers.,,Premium Channels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6UIN,Communlcom Services. Box 886. Guin. AL 35563. Phone: 205-468-3601. Fax: 205-468-2200. County: Marion. Also serees Marion County (portions). ICA; AL0109. TV Martcet Ranking: Outside TV Marteets. Franchise award date: N.A. Franchise expiration date; N.A. Began: October 24.1966. Channel capacity: 30. Channels available but not in use: 12.,925,WBiQ (P). WBRC (F). WIAT (C). WHO (i). WVTM-TV (N) Birmingham: WCBI-TV (C). WTVA (N) Coiumbus-Tupek): WCFT-TV (C) Tuscaioosa: allband FM,C-SPAN: CNN: ESPN: Fox Family Channel: Headline News: Lifetime: National Network: QVC: TBS Superstatlon: Turner Classic Movies: USA Cable: VH1.,,,,,$25.00 installation: $11.95 monthly: $10.00 additional installation.,Automated tinie-weather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.A.,,Cinemax: Disney Channel: HBO.,,,,,$9.00 monthly (each).,,,,,Blonder-Tongue & JerroM headend: C-COR & JenoM amplifieis: Comm/ Scope & Times Fiber cable: BEi character generator Tocom set top converters: Eagle & Pico traps: AFC satellite antenna: Automa-2001 Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
